imdb_id,title,genres,popularity,release_date,budget,revenue,vote_average,ROI
tt2119532,Hacksaw Ridge,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",104.71600000000001,2016-10-07,40000000.0,175302354.0,8.1,4.38255885
tt7390646,Black and Blue,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",93.553,2019-10-25,12000000.0,22741061.0,6.7,1.8950884166666666
tt5700672,Train to Busan,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",101.265,2016-07-20,8820000.0,87547518.0,7.7,9.926022448979591
tt6189022,Angel Has Fallen,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",96.515,2019-08-21,40000000.0,146661977.0,6.4,3.666549425
tt3606756,Incredibles 2,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",100.264,2018-06-14,200000000.0,1242805359.0,7.5,6.214026795
tt11506284,Father There Is Only One 2,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",92.868,2020-07-29,4000000.0,14871307.0,6.5,3.71782675
tt5463162,Deadpool 2,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",107.036,2018-05-10,110000000.0,741547413.0,7.5,6.741340118181818
tt2250912,Spider-Man: Homecoming,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 18, 'name': 'Drama'}]",107.421,2017-07-05,175000000.0,880166924.0,7.4,5.02952528
tt2948356,Zootopia,"[{'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}]",70.434,2016-02-11,150000000.0,1023784195.0,7.7,6.825227966666667
tt4123430,Fantastic Beasts: The Crimes of Grindelwald,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",106.679,2018-11-14,200000000.0,653355901.0,6.9,3.266779505
tt1396484,It,"[{'id': 27, 'name': 'Horror'}]",86.52,2017-09-06,35000000.0,701796444.0,7.2,20.051326971428573
tt2975578,The Purge: Anarchy,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",99.14399999999999,2014-07-17,9000000.0,111928365.0,6.6,12.436485
tt1477834,Aquaman,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",104.62200000000001,2018-12-07,160000000.0,1148461807.0,6.9,7.17788629375
tt0304141,Harry Potter and the Prisoner of Azkaban,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}]",84.855,2004-05-31,130000000.0,789804554.0,8.0,6.075419646153846
tt1790864,The Maze Runner,"[{'id': 28, 'name': 'Action'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",103.245,2014-09-10,34000000.0,348319861.0,7.1,10.244701794117647
tt9779516,I Still Believe,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}]",78.96,2020-03-12,12000000.0,15756972.0,7.8,1.313081
tt10059518,Unhinged,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",91.973,2020-07-02,33000000.0,39238300.0,6.5,1.189039393939394
tt3829266,The Predator,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 12, 'name': 'Adventure'}, {'id': 27, 'name': 'Horror'}, {'id': 35, 'name': 'Comedy'}]",98.4,2018-09-05,88000000.0,160542134.0,5.5,1.8243424318181818
tt8385474,A Dog's Journey,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",89.4,2019-05-03,16000000.0,2520000.0,8.1,0.1575
tt0816692,Interstellar,"[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",105.641,2014-11-05,165000000.0,675120017.0,8.3,4.0916364666666665
tt5164214,Ocean's Eight,"[{'id': 80, 'name': 'Crime'}, {'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",84.031,2018-06-07,70000000.0,297718711.0,7.0,4.253124442857143
tt3606752,Cars 3,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",98.944,2017-06-15,175000000.0,383925276.0,6.8,2.19385872
tt0369610,Jurassic World,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",80.016,2015-06-06,150000000.0,1671713208.0,6.6,11.14475472
tt10620868,#Alive,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",86.00299999999999,2020-06-24,6300000.0,13416285.0,7.4,2.1295690476190474
