,popularity,vote_count,video,poster_path,id,adult,backdrop_path,original_language,original_title,genre_ids,title,vote_average,overview,release_date
0,2300.002,62,False,/h8Rb9gBr48ODIwYUttZNYeMWeUU.jpg,635302,False,/xoqr4dMbRJnzuhsWDF3XNHQwJ9x.jpg,ja,劇場版「鬼滅の刃」無限列車編,"[16, 28, 36, 12, 14, 18]",Demon Slayer: Kimetsu no Yaiba - The Movie: Mugen Train,6.4,"Tanjirō Kamado, joined with Inosuke Hashibira, a boy raised by boars who wears a boar's head, and Zenitsu Agatsuma, a scared boy who reveals his true power when he sleeps, boards the Infinity Train on a new mission with the Fire Hashira, Kyōjurō Rengoku, to defeat a demon who has been tormenting the people and killing the demon slayers who oppose it!",2020-10-16
1,2007.928,590,False,/betExZlgK0l7CZ9CsCBVcwO1OjL.jpg,531219,False,/8rIoyM6zYXJNjzGseT3MRusMPWl.jpg,en,Roald Dahl's The Witches,"[14, 10751, 12, 35, 27]",Roald Dahl's The Witches,7.1,"In late 1967, a young orphaned boy goes to live with his loving grandma in the rural Alabama town of Demopolis. As the boy and his grandmother encounter some deceptively glamorous but thoroughly diabolical witches, she wisely whisks him away to a seaside resort. Regrettably, they arrive at precisely the same time that the world's Grand High Witch has gathered.",2020-10-26
2,1924.26,111,False,/ugZW8ocsrfgI95pnQ7wrmKDxIe.jpg,724989,False,/86L8wqGMDbwURPni2t7FQ0nDjsH.jpg,en,Hard Kill,"[28, 53]",Hard Kill,4.9,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",2020-10-23
3,1492.236,288,False,/7D430eqZj8y3oVkLFfsWXGRcpEG.jpg,528085,False,/5UkzNSOK561c2QRy2Zr4AkADzLT.jpg,en,2067,"[878, 53, 18]",2067,4.9,"A lowly utility worker is called to the future by a mysterious radio signal, he must leave his dying wife to embark on a journey that will force him to face his deepest fears in an attempt to change the fabric of reality and save humankind from its greatest environmental crisis yet.",2020-10-01
4,1202.013,123,False,/hddzYJtfYYeMDOQVcH58n8m1W3A.jpg,741074,False,/DA7gzvlBoxMNL0XmGgTZOyv67P.jpg,en,Once Upon a Snowman,"[16, 10751, 35, 14]",Once Upon a Snowman,7.3,"The previously untold origins of Olaf, the innocent and insightful, summer-loving snowman are revealed as we follow Olaf’s first steps as he comes to life and searches for his identity in the snowy mountains outside Arendelle.",2020-10-23
5,1114.882,1046,False,/jlJ8nDhMhCYJuzOw3f52CP1W8MW.jpg,400160,False,/wu1uilmhM4TdluKi2ytfz8gidHf.jpg,en,The SpongeBob Movie: Sponge on the Run,"[14, 16, 12, 35, 10751]",The SpongeBob Movie: Sponge on the Run,8.3,"When his best friend Gary is suddenly snatched away, SpongeBob takes Patrick on a madcap mission far beyond Bikini Bottom to save their pink-shelled pal.",2020-08-14
6,1004.386,152,False,/elZ6JCzSEvFOq4gNjNeZsnRFsvj.jpg,741067,False,/aO5ILS7qnqtFIprbJ40zla0jhpu.jpg,en,Welcome to Sudden Death,"[28, 53, 12, 18]",Welcome to Sudden Death,6.3,"Jesse Freeman is a former special forces officer and explosives expert now working a regular job as a security guard in a state-of-the-art basketball arena. Trouble erupts when a tech-savvy cadre of terrorists kidnap the team's owner and Jesse's daughter during opening night. Facing a ticking clock and impossible odds, it's up to Jesse to not only save them but also a full house of fans in this highly charged action thriller.",2020-09-29
7,928.622,341,False,/lQfdytwN7eh0tXWjIiMceFdBBvD.jpg,560050,False,/htBUhLSS7FfHtydgYxUWjL3J1Q1.jpg,en,Over the Moon,"[16, 12, 10751, 14]",Over the Moon,7.7,A girl builds a rocket to travel to the moon in hopes of meeting the legendary Moon Goddess.,2020-10-16
8,898.868,2501,False,/riYInlsq2kf1AWoGm80JQW5dLKp.jpg,497582,False,/kMe4TKMDNXTKptQPAdOF0oZHq3V.jpg,en,Enola Holmes,"[80, 18, 9648]",Enola Holmes,7.5,"While searching for her missing mother, intrepid teen Enola Holmes uses her sleuthing skills to outsmart big brother Sherlock and help a runaway lord.",2020-09-23
9,827.606,135,False,/9HT9982bzgN5on1sLRmc1GMn6ZC.jpg,671039,False,/gnf4Cb2rms69QbCnGFJyqwBWsxv.jpg,fr,Bronx,"[53, 28, 18, 80]",Rogue City,6.4,"Caught in the crosshairs of police corruption and Marseille’s warring gangs, a loyal cop must protect his squad by taking matters into his own hands.",2020-10-30
10,806.945,789,False,/6agKYU5IQFpuDyUYPu39w7UCRrJ.jpg,740985,False,/hbrXbVoE0NuA1ORoSGGYNASagrl.jpg,en,Borat Subsequent Moviefilm,[35],Borat Subsequent Moviefilm,6.7,"14 years after making a film about his journey across the USA, Borat risks life and limb when he returns to the United States with his young daughter, and reveals more about the culture, the COVID-19 pandemic, and the political elections.",2020-10-23
11,800.753,732,False,/sy6DvAu72kjoseZEjocnm2ZZ09i.jpg,581392,False,/2nFzxaAK7JIsk6l7qZ8rFBsa3yW.jpg,ko,반도,"[28, 27, 53]",Peninsula,7.0,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,2020-07-15
12,752.021,2807,False,/aKx1ARwG55zZ0GpRvU2WrGrCG9o.jpg,337401,False,/zzWGRw277MNoCs3zhyG3YmYQsXv.jpg,en,Mulan,"[28, 12, 18, 14]",Mulan,7.2,"When the Emperor of China issues a decree that one man per family must serve in the Imperial Chinese Army to defend the country from Huns, Hua Mulan, the eldest daughter of an honored warrior, steps in to take the place of her ailing father. She is spirited, determined and quick on her feet. Disguised as a man by the name of Hua Jun, she is tested every step of the way and must harness her innermost strength and embrace her true potential.",2020-09-04
13,745.191,175,False,/6CoRTJTmijhBLJTUNoVSUNxZMEI.jpg,694919,False,/pq0JSpwyT2URytdFG0euztQPAyR.jpg,en,Money Plane,[28],Money Plane,5.9,A professional thief with $40 million in debt and his family's life on the line must commit one final heist - rob a futuristic airborne casino filled with the world's most dangerous criminals.,2020-09-29
14,671.917,594,False,/qzA87Wf4jo1h8JMk9GilyIYvwsA.jpg,539885,False,/54yOImQgj8i85u9hxxnaIQBRUuo.jpg,en,Ava,"[28, 80, 18, 53]",Ava,5.7,A black ops assassin is forced to fight for her own survival after a job goes dangerously wrong.,2020-07-02
15,647.055,484,False,/kPzcvxBwt7kEISB9O4jJEuBn72t.jpg,677638,False,/pO1SnM5a1fEsYrFaVZW78Wb0zRJ.jpg,en,We Bare Bears: The Movie,"[10751, 16, 12, 35]",We Bare Bears: The Movie,7.7,"When Grizz, Panda, and Ice Bear's love of food trucks and viral videos get out of hand, the brothers are chased away from their home and embark on a trip to Canada, where they can live in peace.",2020-06-30
16,593.004,98,False,/xqbQtMffXwa3oprse4jiHBMBvdW.jpg,601844,False,/qTrpw2ZUvN7ywUu1kieEsvNDrgQ.jpg,en,Becky,"[53, 28, 27]",Becky,6.2,A teenager's weekend at a lake house with her father takes a turn for the worse when a group of convicts wreaks havoc on their lives.,2020-07-23
17,551.934,1620,False,/kiX7UYfOpYrMFSAGbI6j1pFkLzQ.jpg,613504,False,/6hgItrYQEG33y0I7yP2SRl2ei4w.jpg,en,After We Collided,"[10749, 18]",After We Collided,7.4,Tessa finds herself struggling with her complicated relationship with Hardin; she faces a dilemma that could change their lives forever.,2020-09-02
18,546.837,140,False,/xqvX5A24dbIWaeYsMTxxKX5qOfz.jpg,660982,False,/75ooojtgiKYm5LcCczbCexioZze.jpg,en,American Pie Presents: Girls' Rules,[35],American Pie Presents: Girls Rules,6.1,"It's Senior year at East Great Falls. Annie, Kayla, Michelle, and Stephanie decide to harness their girl power and band together to get what they want their last year of high school.",2020-10-06
19,532.808,344,False,/uOw5JD8IlD546feZ6oxbIjvN66P.jpg,718444,False,/x4UkhIQuHIJyeeOTdcbZ3t3gBSa.jpg,en,Rogue,"[28, 12, 18, 53]",Rogue,5.8,"Battle-hardened O’Hara leads a lively mercenary team of soldiers on a daring mission: rescue hostages from their captors in remote Africa. But as the mission goes awry and the team is stranded, O’Hara’s squad must face a bloody, brutal encounter with a gang of rebels.",2020-08-20
20,531.423,154,False,/9Rj8l6gElLpRL7Kj17iZhrT5Zuw.jpg,734309,False,/7fvdg211A2L0mHddvzyArRuRalp.jpg,en,Santana,[28],Santana,5.5,Two brothers — one a narcotics agent and the other a general — finally discover the identity of the drug lord who murdered their parents decades ago. They may kill each other before capturing the bad guys.,2020-08-28
21,531.043,207,False,/2YvT3pdGngzpbAuxamTz4ZlabnT.jpg,630566,False,/bx326cwBtDsfDcnTgFlK5dXkyaC.jpg,en,Clouds,"[10402, 18, 10749]",Clouds,8.4,"Young musician Zach Sobiech discovers his cancer has spread, leaving him just a few months to live. With limited time, he follows his dream and makes an album, unaware that it will soon be a viral music phenomenon.",2020-10-09
22,522.62,24,False,/z0r3YjyJSLqf6Hz0rbBAnEhNXQ7.jpg,697064,False,/7WKIOXJa2JjHygE8Yta3uaCv6GC.jpg,en,Beckman,[28],Beckman,5.7,"A contract killer, becomes the reverend of a LA church, until a cult leader and his minions kidnap his daughter. Blinded by vengeance, he cuts a bloody path across the city. The only thing that can stop him is his newfound faith.",2020-09-10
23,500.191,161,False,/eDnHgozW8vfOaLHzfpHluf1GZCW.jpg,606234,False,/u9YEh2xVAPVTKoaMNlB5tH6pXkm.jpg,en,Archive,"[878, 18, 14, 53]",Archive,5.7,"2038: George Almore is working on a true human-equivalent AI, and his latest prototype is almost ready. This sensitive phase is also the riskiest as he has a goal that must be hidden at all costs—being reunited with his dead wife.",2020-08-13
24,499.939,98,False,/bkld8Me0WiLWipLORRNfF1yIPHu.jpg,624963,False,/ezLKohe4HKsHQbwQwhv0ARo83NC.jpg,en,A Babysitter's Guide to Monster Hunting,"[12, 35, 14, 10751]",A Babysitter's Guide to Monster Hunting,6.2,"Recruited by a secret society of babysitters, a high schooler battles the Boogeyman and his monsters when they nab the boy she's watching on Halloween.",2020-10-14
25,489.611,22,False,/cLDPLia17AwMqSaRHccyAlInkch.jpg,634244,False,/cw8A0SprTxr7uSfcH7lwSRRhezJ.jpg,en,Heavenquest: A Pilgrim's Progress,"[12, 14, 28]",Heavenquest: A Pilgrim's Progress,6.8,"Inspired by the 1678 novel The Pilgrim's Progress and an imagined prequel to Bunyan's original writings.  A regal man named Vangel is thrust on a journey against his will when he is suddenly and mysteriously arrested.  Injured and lost after escaping the dark king’s men, Vangel begins to have strange dreams and visions of a mysterious woman in white calling him from the unknown territory of the North.  Armed with a book called “The Record of the Ancients” that he receives from a wise sage named Elder, Vangel embarks on an adventure that takes him through treacherous mountain range, unending deserts, the Lake of Doubts, and the Forest of No Return.  Along the way, travel companions share about a fabled good king and his son in the North if he can make it there alive.",2020-07-13
26,486.143,923,False,/tI8ocADh22GtQFV28vGHaBZVb0U.jpg,475430,False,/o0F8xAt8YuEm5mEZviX5pEFC12y.jpg,en,Artemis Fowl,"[12, 14, 878, 10751, 28]",Artemis Fowl,5.8,Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,2020-06-12
27,480.274,515,False,/xrI4EnZWftpo1B7tTvlMUXVOikd.jpg,340102,False,/eCIvqa3QVCx6H09bdeOS8Al2Sqy.jpg,en,The New Mutants,"[28, 878, 27, 12]",The New Mutants,6.2,"Five young mutants, just discovering their abilities while held in a secret facility against their will, fight to escape their past sins and save themselves.",2020-08-26
28,476.381,312,False,/r4Lm1XKP0VsTgHX4LG4syAwYA2I.jpg,590223,False,/lA5fOBqTOQBQ1s9lEYYPmNXoYLi.jpg,en,Love and Monsters,"[28, 12, 35, 878]",Love and Monsters,7.6,"Seven years after the Monsterpocalypse, Joel Dawson, along with the rest of humanity, has been living underground ever since giant creatures took control of the land. After reconnecting over radio with his high school girlfriend Aimee, who is now 80 miles away at a coastal colony, Joel begins to fall for her again. As Joel realizes that there’s nothing left for him underground, he decides against all logic to venture out to Aimee, despite all the dangerous monsters that stand in his way.",2020-10-16
29,464.408,171,False,/3eg0kGC2Xh0vhydJHO37Sp4cmMt.jpg,531499,False,/zogWnCSztU8xvabaepQnAwsOtOt.jpg,en,The Tax Collector,"[28, 80, 18]",The Tax Collector,6.0,David Cuevas is a family man who works as a gangland tax collector for high ranking Los Angeles gang members. He makes collections across the city with his partner Creeper making sure people pay up or will see retaliation. An old threat returns to Los Angeles that puts everything David loves in harm’s way.,2020-08-07
30,449.35,1555,False,/TnOeov4w0sTtV2gqICqIxVi74V.jpg,605116,False,/qVygtf2vU15L2yKS4Ke44U4oMdD.jpg,en,Project Power,"[28, 80, 878]",Project Power,6.6,"An ex-soldier, a teen and a cop collide in New Orleans as they hunt for the source behind a dangerous new pill that grants users temporary superpowers.",2020-08-14
31,447.955,72,False,/5aL71e0XBgHZ6zdWcWeuEhwD2Gw.jpg,721656,False,/5gTQmnGYKxDfmUWJ9GUWqrszRxN.jpg,en,Happy Halloween Scooby-Doo!,"[16, 10751, 9648, 35, 80]",Happy Halloween Scooby-Doo!,8.0,"Scooby-Doo and the gang team up with their pals, Bill Nye The Science Guy and Elvira Mistress of the Dark, to solve this mystery of gigantic proportions and save Crystal Cove!",2020-10-06
32,444.51,228,False,/vJHSParlylICnI7DuuI54nfTPRR.jpg,438396,False,/qGZe9qTuydxyJYQ60XDtEckzLR8.jpg,es,Orígenes secretos,"[18, 53]",Unknown Origins,6.2,"In Madrid, Spain, a mysterious serial killer ruthlessly murders his victims by recreating the first appearance of several comic book superheroes. Cosme, a veteran police inspector who is about to retire, works on the case along with the tormented inspector David Valentín and his own son Jorge Elías, a nerdy young man who owns a comic book store.",2020-08-28
33,425.24,41,False,/chGTXsvn53XvEnvsJ9ZD9eiYKx9.jpg,635237,False,/sFLgXQGrSWxnjmPOpGKPApWNOUH.jpg,en,Arthur & Merlin: Knights of Camelot,"[28, 12]",Arthur & Merlin: Knights of Camelot,6.1,King Arthur returns home after fighting the Roman Empire. His illegitimate son has corrupted the throne of Camelot and King Arthur must reunite with the wizard Merlin and the Knights of the Round Table to fight to get back his crown.,2020-05-28
34,420.34,158,False,/s6XxJEe4ovVTMgmGmKeO87OFANU.jpg,575774,False,/6aVB2B2GDc4EuNinHgoBgtkuHQz.jpg,en,His House,"[18, 27, 53]",His House,6.5,"After making a harrowing escape from war-torn South Sudan, a young refugee couple struggle to adjust to their new life in a small English town that has an unspeakable evil lurking beneath the surface.",2020-01-27
35,406.635,529,False,/lAaJc9842RDVrjvR3OLPMTeHkiA.jpg,615665,False,/dUN960snyYJv3UfCOUEW071Ww7w.jpg,en,Holidate,"[35, 10749]",Holidate,7.3,"Fed up with being single on holidays, two strangers agree to be each other's platonic plus-ones all year long, only to catch real feelings along the way.",2020-10-28
36,406.336,117,False,/i4kPwXPlM1iy8Jf3S1uuLuwqQAV.jpg,721452,False,/riDrpqQtZpXGeiJdlmfcwwPH7nN.jpg,en,One Night in Bangkok,"[28, 53]",One Night in Bangkok,7.2,"A hit man named Kai flies into Bangkok, gets a gun, and orders a cab. He offers a professional female driver big money to be his all-night driver. But when she realizes Kai is committing brutal murders at each stop, it's too late to walk away. Meanwhile, an offbeat police detective races to decode the string of slayings before more blood is spilled.",2020-08-25
37,394.269,78,False,/w6e0XZreiyW4mGlLRHEG8ipff7b.jpg,722603,False,/m7QpUAeI2xTCJyAVl9J9z5dBTSb.jpg,en,Battlefield 2025,"[28, 27, 878]",Battlefield 2025,5.8,"Weekend campers, an escaped convict, young lovers and a police officer experience a night of terror when a hostile visitor from another world descends on a small Arizona town.",2020-07-07
38,391.491,138,False,/n6hptKS7Y0ZjkYwbqKOK3jz9XAC.jpg,594328,False,/lkeBhXGJFRlhI7cBWn8LQQAdZqK.jpg,en,Phineas and Ferb The Movie: Candace Against the Universe,"[16, 878, 35, 10402, 10751, 12]",Phineas and Ferb The Movie: Candace Against the Universe,7.3,"Phineas and Ferb travel across the galaxy to rescue their older sister Candace, who has been abducted by aliens and taken to a utopia in a far-off planet, free of her pesky little brothers.",2020-08-28
39,390.513,205,False,/xOmGTJtBgRVSAF4S5dZEUqHqyy5.jpg,621870,False,/oSSEcPDfwgZSv2i01Oqxdb9t8fI.jpg,en,Secret Society of Second Born Royals,"[28, 12, 35, 14]",Secret Society of Second Born Royals,7.0,"Sam is a teenage royal rebel, second in line to the throne of the kingdom of Illyria. Just as her disinterest in the royal way of life is at an all-time high, she discovers she has super-human abilities and is invited to join a secret society of similar extraordinary second-born royals charged with keeping the world safe.",2020-09-25
40,385.953,415,False,/dqKqzcdhtJwOhjqe89RTURqILtl.jpg,514207,False,/sizHX5VbwlBihaathTQHVGk1jdi.jpg,ru,Вторжение,[878],Invasion,7.0,"After the fall of the alien ship, it took three years. The catastrophe turned the girl's life from Chertanovo and forever changed our view of the universe. It seems that this was the biggest test for all of us. But mankind does not yet know that very soon he will have to experience a new meeting.",2020-01-01
41,380.659,3,False,/csTraKglBdSeU9bLMaw9e20hEIN.jpg,756278,False,/qtq1mai9POAX2IRGcxhVpf8f6Aj.jpg,en,Haunting of the Mary Celeste,[27],Haunting of the Mary Celeste,5.7,"Rachel, a concerned researcher, and her team have set out to sea to prove that the disappearance of a family and crew from a merchant ship was for reasons having to do with the supernatural. Her theory that those on the Mary Celeste vanished into a ""rift"" between dimensions proves true as the boat breaks down and her crew begins to vanish one by one.",2020-10-23
42,365.172,1270,False,/7W0G3YECgDAfnuiHG91r8WqgIOe.jpg,446893,False,/qsxhnirlp7y4Ae9bd11oYJSX59j.jpg,en,Trolls World Tour,"[16, 10751, 35, 14, 12, 10402]",Trolls World Tour,7.6,"Queen Poppy and Branch make a surprising discovery — there are other Troll worlds beyond their own, and their distinct differences create big clashes between these various tribes. When a mysterious threat puts all of the Trolls across the land in danger, Poppy, Branch, and their band of friends must embark on an epic quest to create harmony among the feuding Trolls to unite them against certain doom.",2020-03-12
43,356.691,7,False,/AnVD7Gn14uOTQhcc5xYZGQ9DRvS.jpg,624779,False,/h5sUE9jqoYrjsFjANJXL0gpZGye.jpg,en,VFW,"[28, 53, 27]",VFW,5.0,"A typical night for veterans at a VFW turns into an all-out battle for survival when a desperate teen runs into the bar with a bag of stolen drugs. When a gang of violent punks come looking for her, the vets use every weapon at their disposal to protect the girl and themselves from an unrelenting attack.",2020-10-14
44,347.334,111,False,/ltyARDw2EFXZ2H2ERnlEctXPioP.jpg,425001,False,/4gKyQ1McHa8ZKDsYoyKQSevF01J.jpg,en,The War with Grandpa,"[35, 10751, 18]",The War with Grandpa,6.0,"Sixth-grader Peter is pretty much your average kid—he likes gaming, hanging with his friends and his beloved pair of Air Jordans. But when his recently widowed grandfather Ed moves in with Peter’s family, the boy is forced to give up his most prized possession of all, his bedroom. Unwilling to let such an injustice stand, Peter devises a series of increasingly elaborate pranks to drive out the interloper, but Grandpa Ed won’t go without a fight.",2020-08-27
45,343.003,6236,False,/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg,495764,False,/9xNOiv6DZZjH7ABoUUDP0ZynouU.jpg,en,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),"[28, 80, 35]",Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),7.2,"Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.",2020-02-05
46,339.152,5494,False,/y95lQLnuNKdPAzw9F9Ab8kJ80c3.jpg,38700,False,/upUy2QhMZEmtypPW3PdieKLAHxh.jpg,en,Bad Boys for Life,"[53, 28, 80]",Bad Boys for Life,7.3,"Marcus and Mike are forced to confront new threats, career changes, and midlife crises as they join the newly created elite team AMMO of the Miami police department to take down the ruthless Armando Armas, the vicious leader of a Miami drug cartel.",2020-01-15
47,328.572,156,False,/dnN1ncxEOO1TY0gYL2FWxJqlhlL.jpg,603119,False,/aRyTzHXl9A0vHsd3zd8w2IJxezn.jpg,en,The Silencing,"[80, 53, 28]",The Silencing,6.6,A reformed hunter becomes involved in a deadly game of cat and mouse when he and the local sheriff set out to track a vicious killer who may have kidnapped his daughter years ago.,2020-07-18
48,325.703,21,False,/a2Dcje3NkmySevZo5hVCfPaxqdL.jpg,493065,False,/mbvP37gpODCkaCcYkdwK0FFnFKv.jpg,en,Cut Throat City,"[28, 80, 18, 53]",Cut Throat City,6.0,"Four boyhood friends return to New Orleans’ Lower Ninth Ward after Hurricane Katrina, to find their home decimated and prospects for work swept away. Turning to a local gangster for employment, the crew is hired to pull off a daring casino heist, right in the heart of the city.",2020-07-31
49,324.772,850,False,/jHo2M1OiH9Re33jYtUQdfzPeUkx.jpg,385103,False,/fKtYXUhX5fxMxzQfyUcQW9Shik6.jpg,en,Scoob!,"[10751, 16, 35, 12]",Scoob!,7.4,"In Scooby-Doo’s greatest adventure yet, see the never-before told story of how lifelong friends Scooby and Shaggy first met and how they joined forces with young detectives Fred, Velma, and Daphne to form the famous Mystery Inc. Now, with hundreds of cases solved, Scooby and the gang face their biggest, toughest mystery ever: an evil plot to unleash the ghost dog Cerberus upon the world. As they race to stop this global “dogpocalypse,” the gang discovers that Scooby has a secret legacy and an epic destiny greater than anyone ever imagined.",2020-07-08
50,323.622,6047,False,/aQvJ5WPzZgYVDrxLX4R6cLJCEaQ.jpg,454626,False,/stmYfCUGd8Iy6kAMBr6AmWqx8Bq.jpg,en,Sonic the Hedgehog,"[28, 878, 35, 10751]",Sonic the Hedgehog,7.5,"Based on the global blockbuster videogame franchise from Sega, Sonic the Hedgehog tells the story of the world’s speediest hedgehog as he embraces his new home on Earth. In this live-action adventure comedy, Sonic and his new best friend team up to defend the planet from the evil genius Dr. Robotnik and his plans for world domination.",2020-02-12
51,318.488,45,False,/8F9xUvb1JMWUMkFV2Yq3aiueAbq.jpg,595149,False,/3GTSbc85Xangv8JkBSsQZMXGyhh.jpg,en,Death of Me,[27],Death of Me,5.6,"A couple on holiday on a remote South Pacific island awaken one morning with a hang over and no recollection of what transpired. When playing back a video of the previous night, they see they participated in a local ritual that somehow ends with him murdering her.",2020-10-02
52,316.888,94,False,/4BgSWFMW2MJ0dT5metLzsRWO7IJ.jpg,726739,False,/t22fWbzdnThPseipsdpwgdPOPCR.jpg,en,Cats & Dogs 3: Paws Unite,"[35, 28]",Cats & Dogs 3: Paws Unite,6.5,"It's been ten years since the creation of the Great Truce, an elaborate joint-species surveillance system designed and monitored by cats and dogs to keep the peace when conflicts arise. But when a tech-savvy villain hacks into wireless networks to use frequencies only heard by cats and dogs, he manipulates them into conflict and the worldwide battle between cats and dogs is BACK ON. Now, a team of inexperienced and untested agents will have to use their old-school animal instincts to restore order and peace between cats and dogs everywhere.",2020-10-02
53,316.288,1327,False,/kjMbDciooTbJPofVXgAoFjfX8Of.jpg,516486,False,/xXBnM6uSTk6qqCf0SRZKXcga9Ba.jpg,en,Greyhound,"[10752, 28, 18]",Greyhound,7.4,"A first-time captain leads a convoy of allied ships carrying thousands of soldiers across the treacherous waters of the “Black Pit” to the front lines of WW2. With no air cover protection for 5 days, the captain and his convoy must battle the surrounding enemy Nazi U-boats in order to give the allies a chance to win the war.",2020-07-10
54,315.061,2272,False,/cjr4NWURcVN3gW5FlHeabgBHLrY.jpg,547016,False,/m0ObOaJBerZ3Unc74l471ar8Iiy.jpg,en,The Old Guard,"[28, 14]",The Old Guard,7.3,Four undying warriors who've secretly protected humanity for centuries become targeted for their mysterious powers just as they discover a new immortal.,2020-07-10
55,313.395,95,False,/n9OzZmPMnVrV0cMQ7amX0DtBkQH.jpg,509635,False,/obExOU9qDnMcxvWPumoD14oxup5.jpg,en,Alone,[53],Alone,6.2,"A recently widowed traveler is kidnapped by a cold blooded killer, only to escape into the wilderness where she is forced to battle against the elements as her pursuer closes in on her.",2020-09-10
56,311.143,5,False,/mfP8YFMSzmvyeR1l6bJv3hCmMn7.jpg,709642,False,/2wJbev18ncfogPOyLwIR3S18amZ.jpg,en,Vampire Virus,"[27, 53]",Vampire Virus,4.2,"A young woman contracts a deadly virus after an unusual sexual encounter, and soon develops a taste for human blood.",2020-06-27
57,304.951,163,False,/v230KtHmd261EA4OSMMSC2TCiA8.jpg,746957,False,/3elhhPDPSD3m0T0SQDJN00O6WhQ.jpg,es,Ahí te encargo,"[10749, 35]",You've Got This,8.2,An ad creative and a successful exec have a great marriage — until he wants to be a dad just as her star is rising. Then he brings someone new home.,2020-10-02
58,282.86,121,False,/sDi6wKgECUjDug2gn4uODSqZ3yC.jpg,632618,False,/cVdYaAQmd5DZNdo0KFJruz7JpUs.jpg,es,Crímenes de familia,"[80, 18, 53]",The Crimes That Bind,6.5,"When her son is accused of raping and trying to murder his ex-wife, Alicia embarks on a journey that will change her life forever.",2020-08-20
59,281.604,49,False,/r2MfnMmFzGvRvjGVLIuyx3R16a6.jpg,671583,False,/1SZuV2Qp1RD13MhdTdqTGBVhcyc.jpg,en,Upside-Down Magic,"[10751, 14, 10770]",Upside-Down Magic,7.9,"Nory and her best friend Reina enter the Sage Academy for Magical Studies, where Nory’s unconventional powers land her in a class for those with wonky, or “upside-down,” magic. Undaunted, Nory sets out to prove that that upside-down magic can be just as powerful as right-side-up.",2020-07-31
60,275.098,129,False,/lv3RonWge4GlC9ymNzC0oWpFCfv.jpg,611395,False,/90yhXKTDNfaV7JnC7RcTpZcRTGC.jpg,zh,征途,"[28, 12, 14]",Double World,6.8,"Keen to bring honor to his clan, young villager Dong Yilong embarks on a perilous journey to compete in a tournament that selects warriors for battle.",2020-07-21
61,274.974,56,False,/q2lkJf1TAjImTHCEO7XvbqPtnPb.jpg,703134,False,/j57oUw8LIYvjOl0zs3A1A1UqwKH.jpg,en,Infamous,"[80, 53, 18]",Infamous,5.6,"Two young lovers rob their way across the southland, posting their exploits to social media, and gaining fame and followers as a result.",2020-06-12
62,274.936,187,False,/aVbqhqYtlxwEGihTEhewZAgDOCX.jpg,489326,False,/dFB6Tiy3z2xRLbnEUB5ocApT5xG.jpg,en,Mortal,"[28, 14, 53]",Mortal,6.5,A young boy must discover the origins of his extraordinary powers before he is captured by authorities hell-bent on condemning him for an accidental murder.,2020-02-28
63,270.886,145,False,/5vFCHFVLPcU4M8uNXM1ba9y83Iu.jpg,681019,False,/7unT3bKHwOXL9e646z9Ib17M9Pf.jpg,pl,W lesie dziś nie zaśnie nikt,[27],Nobody Sleeps in the Woods Tonight,4.7,"The movie begins innocently enough - a group of technology addicted teenagers finds themselves in an off-line camp. However hiking in the woods with no smartphone in sight will not go as planned. They will have to fight for their lives against things they never have seen before, even in the darkest reaches of the Internet. Faced against the dangers lurking in the forest, they will find true friendship, love and sacrifice. Will they come out of it in one piece, or in bloody bits?",2020-03-13
64,269.965,16,False,/dKSN0oZCUSNcEd39MnySLYmpUiJ.jpg,735110,False,/aahbYclKYfms6Utm5YHQOywsj9N.jpg,es,Fuego negro,"[28, 27, 9648, 53]",Dark Forces,4.8,"In search of his sister, a renegade criminal seeks answers at a sordid hotel where he encounters a sinister guest and romances a mysterious waitress.",2020-08-21
65,269.929,3347,False,/f4aul3FyD3jv3v4bul1IrkWZvzq.jpg,508439,False,/xFxk4vnirOtUxpOEWgA1MCRfy6J.jpg,en,Onward,"[16, 10751, 12, 35, 14]",Onward,7.9,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",2020-02-29
66,268.402,19,False,/q90gLBBJNi1oha6AtaLcbOh5e1u.jpg,621151,False,/5gllGAa3c9UqeRI8r6GXiQJIEtp.jpg,en,Spell,"[53, 27]",Spell,6.9,"A father survives a plane crash in rural Appalachia, but becomes suspicious of the elderly couple who take him in to nurse him back to health with the ancient remedies.",2020-10-30
